time,shoulder_pan_joint_position,shoulder_pan_joint_velocity,shoulder_pan_joint_effort,shoulder_lift_joint_position,shoulder_lift_joint_velocity,shoulder_lift_joint_effort,elbow_joint_position,elbow_joint_velocity,elbow_joint_effort,wrist_1_joint_position,wrist_1_joint_velocity,wrist_1_joint_effort,wrist_2_joint_position,wrist_2_joint_velocity,wrist_2_joint_effort,wrist_3_joint_position,wrist_3_joint_velocity,wrist_3_joint_effort,force_x,force_y,force_z,torque_x,torque_y,torque_z
2024-08-13 17:13:39.091807,-1.998727472446264,0.002499993317017216,0.0,-1.5823407904995832,-0.0003902420922292367,0.0,-1.4103944031867126,-0.05268086556454347,0.0,-3.2903437034510286,0.04373986085033382,0.0,-0.4277889619672477,0.004622663185865702,0.0,-8.986601017024753e-05,0.006366572479457154,0.0,,,,,,
2024-08-13 17:13:39.101692,-1.998727472446264,0.002499993317136818,0.0,-1.5823407904995823,-0.00039024209208104923,0.0,-1.4103944031867117,-0.052680865564855704,0.0,-3.2903437034510286,0.04373986085063964,0.0,-0.4277889619672477,0.0046226631861571044,0.0,-8.986601016935936e-05,0.006366572479402055,0.0,,,,,,
2024-08-13 17:13:39.111652,-1.998727472446264,0.0024999933171175,0.0,-1.5823407904995814,-0.000390242092151811,0.0,-1.4103944031867117,-0.052680865564594656,0.0,-3.2903437034510286,0.04373986085044695,0.0,-0.4277889619672477,0.004622663185930314,0.0,-8.986601017024753e-05,0.006366572479345952,0.0,,,,,,
2024-08-13 17:13:39.121689,-1.998727472446264,0.002499993317115446,0.0,-1.5823407904995832,-0.0003902420921063727,0.0,-1.4103944031867108,-0.05268086556479364,0.0,-3.2903437034510286,0.04373986085042392,0.0,-0.4277889619672486,0.004622663185664335,0.0,-8.986601016935936e-05,0.006366572479579632,0.0,,,,,,
2024-08-13 17:13:39.131746,-1.998727472446264,0.0024999933169564006,0.0,-1.5823407904995832,-0.00039024209218116316,0.0,-1.4103944031867108,-0.052680865564815764,0.0,-3.2903437034510286,0.04373986085053797,0.0,-0.4277889619672477,0.004622663185775101,0.0,-8.986601017024753e-05,0.0063665724796024194,0.0,,,,,,
2024-08-13 17:13:39.141947,-1.998727472446264,0.002499993317034964,0.0,-1.5823407904995832,-0.0003902420921997349,0.0,-1.4103944031867117,-0.05268086556464905,0.0,-3.2903437034510286,0.04373986085065274,0.0,-0.4277889619672477,0.004622663185787491,0.0,-8.986601017024753e-05,0.006366572479357144,0.0,,,,,,
2024-08-13 17:13:39.151826,-1.998727472446264,0.002499993317099186,0.0,-1.5823407904995805,-0.00039024209220898725,0.0,-1.4103944031867135,-0.05268086556467782,0.0,-3.2903437034510286,0.043739860850460305,0.0,-0.4277889619672477,0.004622663186051954,0.0,-8.986601017024753e-05,0.0063665724794910745,0.0,,,,,,
2024-08-13 17:13:39.161769,-1.998727472446264,0.002499993317095511,0.0,-1.5823407904995823,-0.0003902420922015483,0.0,-1.4103944031867117,-0.052680865564632785,0.0,-3.2903437034510286,0.04373986085035468,0.0,-0.4277889619672477,0.0046226631858362725,0.0,-8.986601017024753e-05,0.0063665724795470575,0.0,,,,,,
2024-08-13 17:13:39.171762,-1.998727472446264,0.002499993316995806,0.0,-1.5823407904995832,-0.0003902420921886344,0.0,-1.4103944031867117,-0.05268086556497497,0.0,-3.290343703451027,0.04373986085080693,0.0,-0.4277889619672477,0.004622663185983988,0.0,-8.986601017024753e-05,0.006366572479302208,0.0,,,,,,
2024-08-13 17:13:39.181827,-1.998727472446264,0.002499993317023948,0.0,-1.5823407904995823,-0.00039024209213849503,0.0,-1.4103944031867108,-0.052680865564728646,0.0,-3.2903437034510286,0.043739860850537375,0.0,-0.4277889619672477,0.004622663185620506,0.0,-8.986601017024753e-05,0.006366572479401431,0.0,,,,,,
2024-08-13 17:13:39.191719,-1.998727472446265,0.0024999933170615917,0.0,-1.5823407904995832,-0.0003902420921365994,0.0,-1.4103944031867117,-0.052680865564983796,0.0,-3.2903437034510286,0.04373986085053271,0.0,-0.4277889619672486,0.004622663185953066,0.0,-8.986601017024753e-05,0.006366572479589907,0.0,,,,,,
2024-08-13 17:13:39.201991,-1.998727472446264,0.002499993317086453,0.0,-1.5823407904995823,-0.00039024209214479403,0.0,-1.4103944031867126,-0.05268086556488261,0.0,-3.2903437034510286,0.043739860850825166,0.0,-0.4277889619672477,0.004622663186029339,0.0,-8.986601017024753e-05,0.006366572479437784,0.0,,,,,,
2024-08-13 17:13:39.211588,-1.998727472446264,0.002499993317102841,0.0,-1.5823407904995823,-0.0003902420920679278,0.0,-1.4103944031867126,-0.05268086556490521,0.0,-3.2903437034510286,0.04373986085077864,0.0,-0.4277889619672477,0.004622663185834372,0.0,-8.986601017024753e-05,0.006366572479399242,0.0,,,,,,
2024-08-13 17:13:39.221447,-1.998727472446264,0.002499993317126464,0.0,-1.5823407904995832,-0.00039024209211892063,0.0,-1.4103944031867117,-0.05268086556501349,0.0,-3.2903437034510286,0.04373986085076474,0.0,-0.4277889619672477,0.004622663185964193,0.0,-8.986601016935936e-05,0.006366572479515274,0.0,,,,,,
2024-08-13 17:13:39.231608,-1.998727472446264,0.0024999933171275693,0.0,-1.5823407904995832,-0.0003902420921464468,0.0,-1.4103944031867117,-0.05268086556496417,0.0,-3.2903437034510286,0.04373986085057035,0.0,-0.4277889619672477,0.004622663185993636,0.0,-8.986601017024753e-05,0.00636657247955609,0.0,,,,,,
2024-08-13 17:13:39.242153,-1.998727472446264,0.0024999933170811017,0.0,-1.5823407904995832,-0.0003902420921880745,0.0,-1.4103944031867117,-0.052680865564755805,0.0,-3.2903437034510286,0.04373986085050034,0.0,-0.4277889619672477,0.004622663185944489,0.0,-8.986601016935936e-05,0.006366572479395918,0.0,,,,,,
2024-08-13 17:13:39.251946,-1.998727472446264,0.0024999933170334397,0.0,-1.5823407904995832,-0.00039024209216305676,0.0,-1.4103944031867117,-0.0526808655648268,0.0,-3.2903437034510286,0.04373986085064459,0.0,-0.4277889619672486,0.004622663185825909,0.0,-8.986601016935936e-05,0.006366572479457868,0.0,,,,,,
2024-08-13 17:13:39.262019,-1.998727472446264,0.0024999933170241364,0.0,-1.5823407904995832,-0.00039024209213535626,0.0,-1.4103944031867117,-0.05268086556482312,0.0,-3.2903437034510286,0.04373986085056307,0.0,-0.4277889619672468,0.004622663185765102,0.0,-8.986601017024753e-05,0.006366572479331955,0.0,,,,,,
2024-08-13 17:13:39.271778,-1.998727472446265,0.0024999933169866984,0.0,-1.5823407904995814,-0.00039024209220047995,0.0,-1.4103944031867135,-0.05268086556467419,0.0,-3.2903437034510286,0.04373986085054559,0.0,-0.4277889619672477,0.004622663185771095,0.0,-8.986601017024753e-05,0.006366572479345573,0.0,,,,,,
2024-08-13 17:13:39.281972,-1.998727472446265,0.002499993317005126,0.0,-1.5823407904995832,-0.0003902420921668959,0.0,-1.4103944031867117,-0.05268086556475928,0.0,-3.2903437034510286,0.043739860850474536,0.0,-0.4277889619672486,0.0046226631858229976,0.0,-8.986601017024753e-05,0.006366572479634155,0.0,,,,,,
2024-08-13 17:13:39.292002,-1.998727472446264,0.00249999331717956,0.0,-1.5823407904995823,-0.0003902420920554356,0.0,-1.4103944031867117,-0.052680865564823535,0.0,-3.2903437034510286,0.043739860850422876,0.0,-0.4277889619672477,0.004622663186039814,0.0,-8.986601016935936e-05,0.0063665724796111815,0.0,,,,,,
2024-08-13 17:13:39.301973,-1.998727472446264,0.002499993317053258,0.0,-1.5823407904995832,-0.00039024209213042943,0.0,-1.4103944031867117,-0.052680865564719584,0.0,-3.2903437034510286,0.04373986085056733,0.0,-0.4277889619672468,0.004622663185794872,0.0,-8.986601017024753e-05,0.006366572479472886,0.0,,,,,,
2024-08-13 17:13:39.312192,-1.998727472446264,0.0024999933170306195,0.0,-1.5823407904995832,-0.0003902420921591931,0.0,-1.4103944031867126,-0.05268086556483044,0.0,-3.290343703451027,0.04373986085039776,0.0,-0.4277889619672477,0.004622663185874801,0.0,-8.986601016935936e-05,0.006366572479556108,0.0,,,,,,
2024-08-13 17:13:39.321952,-1.998727472446264,0.002499993316998515,0.0,-1.5823407904995823,-0.0003902420921556146,0.0,-1.4103944031867108,-0.05268086556480419,0.0,-3.2903437034510286,0.04373986085052227,0.0,-0.4277889619672468,0.004622663186058279,0.0,-8.986601016935936e-05,0.0063665724795514056,0.0,,,,,,
2024-08-13 17:13:39.332130,-1.998727472446264,0.0024999933171109753,0.0,-1.5823407904995832,-0.00039024209215896217,0.0,-1.4103944031867117,-0.052680865564925856,0.0,-3.2903437034510286,0.043739860850754646,0.0,-0.4277889619672468,0.004622663186169707,0.0,-8.986601016935936e-05,0.00636657247946543,0.0,,,,,,
2024-08-13 17:13:39.342083,-1.998727472446264,0.0024999933170330403,0.0,-1.5823407904995832,-0.00039024209218648507,0.0,-1.4103944031867135,-0.05268086556473142,0.0,-3.2903437034510286,0.04373986085042732,0.0,-0.4277889619672468,0.004622663185972305,0.0,-8.986601017024753e-05,0.006366572479451712,0.0,,,,,,
2024-08-13 17:13:39.352042,-1.998727472446265,0.0024999933170335095,0.0,-1.5823407904995823,-0.00039024209213520903,0.0,-1.4103944031867126,-0.052680865564811996,0.0,-3.290343703451027,0.04373986085043665,0.0,-0.4277889619672477,0.004622663185743572,0.0,-8.986601016935936e-05,0.00636657247961148,0.0,,,,,,
2024-08-13 17:13:39.362158,-1.998727472446264,0.0024999933170307665,0.0,-1.5823407904995832,-0.000390242092214088,0.0,-1.4103944031867117,-0.0526808655646647,0.0,-3.2903437034510286,0.04373986085063983,0.0,-0.4277889619672486,0.004622663185870526,0.0,-8.986601017024753e-05,0.006366572479483046,0.0,,,,,,
2024-08-13 17:13:39.372010,-1.998727472446264,0.0024999933171016664,0.0,-1.5823407904995823,-0.0003902420921885815,0.0,-1.4103944031867126,-0.052680865564790715,0.0,-3.2903437034510286,0.04373986085045461,0.0,-0.4277889619672477,0.004622663186044143,0.0,-8.986601016935936e-05,0.00636657247968732,0.0,,,,,,
2024-08-13 17:13:39.382120,-1.998727472446264,0.0024999933170445593,0.0,-1.5823407904995805,-0.0003902420921985852,0.0,-1.4103944031867108,-0.05268086556466269,0.0,-3.2903437034510286,0.04373986085030058,0.0,-0.4277889619672477,0.004622663185746339,0.0,-8.986601017024753e-05,0.006366572479447819,0.0,,,,,,
2024-08-13 17:13:39.391904,-1.998727472446264,0.002499993317123701,0.0,-1.5823407904995832,-0.00039024209213880294,0.0,-1.4103944031867117,-0.05268086556487235,0.0,-3.2903437034510286,0.04373986085055412,0.0,-0.4277889619672468,0.004622663185698458,0.0,-8.986601017024753e-05,0.006366572479300195,0.0,,,,,,
2024-08-13 17:13:39.401790,-1.998727472446264,0.0024999933170599974,0.0,-1.5823407904995823,-0.0003902420921742984,0.0,-1.4103944031867117,-0.05268086556487926,0.0,-3.2903437034510286,0.04373986085058491,0.0,-0.4277889619672486,0.004622663185696227,0.0,-8.986601017024753e-05,0.006366572479549941,0.0,,,,,,
2024-08-13 17:13:39.412023,-1.998727472446264,0.0024999933170654497,0.0,-1.5823407904995832,-0.0003902420921386455,0.0,-1.4103944031867117,-0.05268086556499568,0.0,-3.2903437034510286,0.04373986085080117,0.0,-0.4277889619672477,0.004622663185885769,0.0,-8.986601017024753e-05,0.006366572479407423,0.0,,,,,,
